steps,reward,ego_speed,network_speed
81000,-94.56703191034201,7.382435254798943,18.408877006435613
81500,-96.03764520504558,6.879850002760259,18.652101913720035
82000,-92.64566135216228,9.01467368508132,18.208148873533958
82500,-96.62509765270329,6.415492938629658,17.983016666538674
83000,-94.06064313569722,8.084518761130292,18.84298030152437
83500,-96.0735117782315,6.47181570431147,18.401881224422365
84000,-96.3512440326791,6.378401358666094,19.137434261445456
84500,-94.93877681681914,7.741073620316904,18.65260584676412
85000,-94.8311298211303,7.424213795892477,19.268675475174167
85500,-95.73818390072978,6.552680480321262,17.74332911669792
86000,-94.36783904013335,7.468027079380259,18.276802676253315
86500,-95.24635321906797,7.283765579024344,18.124134664949114
87000,-119.0604558229145,7.244165868359579,18.638256846545115
87500,-94.28397314124142,7.692095550350519,19.126860829018373
88000,-96.58511278005487,6.37555473223549,17.821828550580666
88500,-94.33716106236147,7.9338759132104535,17.996179666837996
89000,-95.62856359557752,6.714421818668179,18.192425341618044
89500,-120.28323062546004,6.802746232424343,19.537960776466
90000,-93.61531863356429,7.490354889577905,17.953794072988696
90500,-95.13405465594326,6.7017402576405445,19.452579243056736
91000,-94.88607822457485,7.679364200971302,19.047655450226145
91500,-96.54940082577427,6.787487695088014,18.914866822613025
92000,-94.32089271263452,7.561693286540498,18.37188182888578
92500,-94.45520678325003,7.796373144011109,18.700446124604046
93000,-94.78398137517743,7.40384393132102,17.204660611509595
93500,-93.92735833520827,7.845477854688347,19.016129005742478
94000,-96.59718778690863,6.832281126575492,18.03923120761263
94500,-94.8885811233827,7.832285417134497,17.834115632371397
95000,-96.44337583805866,6.699946117609386,18.92940869720397
95500,-94.95427973912368,6.692570098147013,19.200427225513582
96000,-96.69340852761198,6.706673823254163,19.03160392685671
96500,-93.63808625883338,7.6439354672154325,19.80865697173601
97000,-92.78580712251093,8.617368786929832,18.555121186412915
97500,-95.17047709373145,7.0729241533321074,19.647810885272552
98000,-94.69102687554036,7.092376718047388,18.582313253637587
98500,-93.87810664952465,7.259527213205013,18.534630196161473
99000,-95.43645009338759,7.036373378360724,19.05608167662356
99500,-92.91451948091658,8.204519425261715,17.456525152623644
100000,-94.55007739237094,7.429245953855545,17.489026938010344
100500,-93.22174697902167,7.781802441428605,18.69767051374927
101000,-95.44066063600512,6.521307662387194,18.702905133717273
101500,-96.0039230787868,6.547981469157868,19.157779268529346
102000,-96.91139800411983,6.34883569794987,18.8927502587259
102500,-96.05717496720783,6.670986569511092,18.658443292251484
103000,-94.53281614196186,7.168463148572773,19.53197995311333
103500,-95.18834603739809,7.5857841630693725,18.68884243576306
104000,-120.40736774976043,6.645925883310107,16.86474877082912
104500,-92.01630523495814,8.875239004648769,18.83410069549905
105000,-95.90179475321291,6.727410136026566,19.302602363627834
105500,-95.51894257584445,6.793836565725219,17.94347653782801
106000,-96.25484231121091,6.788797366303945,18.23580533724326
106500,-95.77519301537735,6.871169381189326,19.322889380544883
107000,-96.4064473997703,6.181888735203682,19.949134696422718
107500,-95.98516284947522,6.552790270819756,16.66264678658001
108000,-94.89231701811094,7.091711975182285,18.945692344224337
108500,-95.23509751972355,7.251524559259954,18.130327232355583
109000,-119.99016409715827,7.155767807569022,18.653430470687987
109500,-96.49459421459844,6.541169004545679,18.738694944152222
110000,-96.20556666146757,6.752218917507258,18.670050519374996
110500,-95.27232792589591,6.5807775771340715,18.79962397136518
111000,-93.59409165567436,7.641257788190852,18.2712148916942
111500,-95.83471054520572,6.866043759289929,18.061599980658247
112000,-94.19006131863499,7.640256090641638,18.467842204317446
112500,-95.09918797053733,6.816436036909193,19.166576451013132
113000,-95.33115859777354,7.412870026846566,17.257670846100698
113500,-96.20460511782132,6.788952932672975,18.477098147303472
114000,-95.40264393852945,7.061224519011827,20.005337235402042
114500,-93.88626463109068,8.80883365232579,19.31650793539975
115000,-95.53105285960412,7.518137841450617,19.496944267010434
115500,-94.92196279151212,6.953571670193653,17.88864091031797
116000,-95.3940464539381,7.073675475467923,19.503344963882448
116500,-95.52092506249528,6.7847040401923895,18.153589654136415
117000,-93.81451277698135,7.752506547849999,19.073804408491792
117500,-94.1318540677554,8.464295015746588,19.207328477095572
118000,-94.7873193554173,6.730958396184508,19.469574036201305
118500,-95.77367254656805,6.5160301031797605,19.778840316868763
119000,-95.36419543429696,6.768269332354231,17.709142003514067
119500,-95.37646156762389,7.09988769507982,20.426308323102987
120000,-96.20588204855203,6.251832308934016,19.318800313717517
120500,-95.5936526388616,6.601730990612434,18.695731455801454
121000,-92.47444340345982,8.04467788577114,19.130898347090653
121500,-95.74964730667229,7.166744881745872,19.313750759357713
122000,-96.51080302778463,6.741741548414982,19.655190078728072
122500,-121.39595302886238,6.770553877997892,19.03447542222488
123000,-95.91921800421427,6.79824825052528,17.741024362506288
123500,-95.64982447969572,7.10451219677258,17.89596048072884
124000,-95.29480637612467,7.487963682415485,18.584763123324382
124500,-96.51656529355806,6.658076862921471,16.71754358211923
125000,-96.44651322645423,6.466216948015764,17.6088609832288
